,id,parent,name,tag,typecode,biz_type,lng,lat,citycode,adcode,shopinfo,gridcode,navi_poiid,entrance_lng,entrance_lat,business_area,exit_lng,exit_lat,indoor_map,indoor_cpid,indoor_floor,indoor_truefloor,indoor_cmsid,biz_rating,biz_cost
50833,B0FFI5DQOR,B000A9NYH6,丰巢快递柜,,070500,,116.078681801179,39.929872691045,10,110109,0,5916701622,,,,门头沟,,,0,,,,,,
50840,B000A85RYY,,北京市门头沟区农药连锁配送中心,,070500,,116.08451930868999,39.9340211226195,10,110109,0,5916702700,J50F001017_175860,,,门头沟,,,0,,,,,3.0,
51107,B0FFJCINET,,速易递自提柜,,070500,,116.085597605105,39.9369213616653,10,110109,0,5916702711,,,,门头沟,,,0,,,,,,
51114,B0FFH5QFD7,,菜鸟驿站(龙门新2区1号楼3单元101社区超市),,070500,,116.078073383976,39.9441906680348,10,110109,0,5916703612,,116.290854455928,39.8558219787849,龙泉,,,0,,,,,,
52463,B0FFH5Q2T1,,菜鸟驿站(北京民族大学),,070500,,116.087011117524,39.6641189612308,10,110111,0,5916309721,,,,窦店,,,0,,,,,,
52495,B0FFIGRMZN,,韵达快递,,070500,,116.086105163573,39.6653182334187,10,110111,0,5916400701,J50F005017_171825,,,窦店,,,0,,,,,,
52565,B0FFJ3BM75,,申通快递(北京房山良乡公司),,070500,,116.091970630442,39.6738723215414,10,110111,0,5916400722,,,,窦店,,,0,,,,,,
52970,B0FFHP8Z9O,,京东(良乡收发点),,070500,,116.089013656399,39.7363894931689,10,110111,0,5916408711,,,,,,,0,,,,,,
53536,B0FFJO201Y,,丰巢快递柜,,070500,,116.091935705222,39.8848318719766,10,110109,0,5916606712,,,,永定,,,0,,,,,,
53538,B0FFHC4RI2,,中通快递,,070500,,116.095452980628,39.8879189828044,10,110109,0,5916606820,J50F002017_16132,,,永定,,,0,,,,,3.5,
53914,B0FFJ5CV3Z,B0FFFCQ4QR,丰巢快递柜,,070500,,116.093702798544,39.909431315791295,10,110109,0,5916609800,,,,永定,,,0,,,,,,
53915,B0FFIGX9NA,B0FFFCQ4QR,E栈快递柜,,070500,,116.093702799571,39.9094233161347,10,110109,0,5916609800,,,,永定,,,0,,,,,,
54025,B0FFJ9PIDT,,中通快递大院,,070500,,116.089556634353,39.931728649033204,10,110109,0,5916701722,,,,门头沟,,,0,,,,,,
54039,B0FFJ92QQS,,快递E栈,,070500,,116.086588781767,39.9336409455947,10,110109,0,5916702701,,,,门头沟,,,0,,,,,,
54046,B0FFI5DR3Q,B0FFFCZVZ4,速递易快递柜,,070500,,116.08958711761801,39.9357394764832,10,110109,0,5916702712,,,,门头沟,,,0,,,,,,
54714,B0FFI5DLEQ,B000A9NTQ7,丰巢快递柜,,070500,,116.09713638392401,39.9359657607701,10,110109,0,5916702810,,116.29074643577499,39.9614568145296,门头沟,,,0,,,,,,
55360,B0FFH00IZB,,智能物流柜,,070500,,116.09391626076099,39.9450868176636,10,110109,0,5916703810,,,,门头沟,,,0,,,,,,
57196,B0FFI5HN2Z,,哈尔滨三川物流(北京办事处),,070500,,116.107815573162,39.630928190121104,10,110111,0,5916305920,,,,窦店,,,0,,,,,,
57197,B0FFI79TMG,,江苏伟运物流有限公司(北京房山办事处),,070500,,116.10802376850799,39.630985262171,10,110111,0,5916305920,,,,窦店,,,0,,,,,,
57210,B0FFHLDBGC,,长安民生物流,,070500,,116.10014786738199,39.645610487382605,10,110111,0,5916307811,,,,窦店,,,0,,,,,,
57421,B000A8XLX5,,大通物流(紫码路),,070500,,116.100573070635,39.6774169017036,10,110111,0,5916401811,J50F004017_167125,116.288556864542,39.9923736743411,窦店,,,0,,,,,,
57483,B0FFGK7C98,,北京腾凯实信物流有限公司,,070500,,116.102241764666,39.6880094282411,10,110111,0,5916402822,,116.288084600956,40.023358255150704,,,,0,,,,,,
57591,B0FFHWYY9C,,华宇物流北京总公司,,070500,,116.10671551580201,39.7177813134029,10,110111,0,5916406900,,,,,,,0,,,,,,
57592,B0FFG8VRGV,,北京京房国鑫钢材物流中心,,070500,,116.098433914463,39.717127937275706,10,110111,0,5916406801,,116.291818862509,40.033013408969005,,,,0,,,,,,
57593,B0FFHRTL06,,天地华宇,,070500,,116.10719488307,39.71837340872921,10,110111,0,5916406910,,116.291818862509,40.033013408969005,,,,0,,,,,,
57594,B000A8WDOP,,北京西南金港物流有限公司,,070500,,116.09831588009199,39.7169759579505,10,110111,0,5916406801,J50F004017_152741;152968,116.291818862509,40.033013408969005,,,,0,,,,,,
57596,B0FFG8DNOF,,京港物流,,070500,,116.098239845652,39.7169779583319,10,110111,0,5916406801,,,,,,,0,,,,,,
57598,B000A87W3G,,北京市京东物资公司专用线,,070500,,116.098368958221,39.7165510141378,10,110111,0,5916406801,J50F004017_152744,,,,,,0,,,,,,
57702,B0FFFHBHW2,B000A87WWJ,佳吉快运(房山分部),,070500,,116.109223520204,39.721280867642896,10,110111,0,5916406920,,,,,,,0,,,,,1.0,
57708,B000A875FB,,首发集团货运枢纽,,070500,,116.10900246718201,39.7198959483001,10,110111,0,5916406910,J50F004017_144548,116.285888970408,40.0369869822271,,,,0,,,,,,
57875,B0FFGIU1LK,,天天快递公司,,070500,,116.106855350247,39.73580709651621,10,110111,0,5916408910,,,,,,,0,,,,,,
58153,B0FFGODZTZ,,北京顺风飞扬物流中心,,070500,,116.10845077260201,39.7602300026554,10,110111,0,5916501910,,,,,,,0,,,,,,
58378,B0FFH5Q8JM,,菜鸟驿站(大灰厂玉华商店),,070500,,116.10935100716002,39.8518082017922,10,110106,0,5916602910,,,,,,,0,,,,,,
58812,B0FFHJ4R1X,,国通快递,,070500,,116.10778413079399,39.900958045997896,10,110109,0,5916608900,,116.28513000763901,40.1452650092216,永定,,,0,,,,,,
59208,B0FFIMU40P,B0FFG4VR55,中集E栈自提柜,,070500,,116.107099077978,39.911884309223396,10,110109,0,5916609910,,,,永定,,,0,,,,,,
59216,B0FFIZI2C4,B0FFF51PYE,丰巢快递柜,,070500,,116.10883981078301,39.9116640210789,10,110109,0,5916609910,,,,永定,,,0,,,,,,
59228,B0FFGOAG61,,速递易,,070500,,116.106200404853,39.910761043488606,10,110109,0,5916609910,,,,永定,,,0,,,,,,
59840,B0FFKGLL5P,,妈妈驿站,,070500,,116.103410454595,39.9317134190188,10,110109,0,5916701822,,,,门头沟,,,0,,,,,,
59877,B0FFIXG1BH,B0FFGBC36K,中集E栈,,070500,,116.103827483303,39.9339134232389,10,110109,0,5916702802,,,,门头沟,,,0,,,,,,
59901,B0FFI5DLP2,B0FFGBC36K,E栈自提柜,,070500,,116.10435284994,39.9342165380639,10,110109,0,5916702802,,,,门头沟,,,0,,,,,,
59920,B0FFIVW6VF,B000A9PROZ,丰巢自提柜,,070500,,116.106912099312,39.9337423414335,10,110109,0,5916702900,,,,永定,,,0,,,,,,
59954,B0FFIAUHG9,B0FFFCRL7L,快递E栈柜,,070500,,116.106310945063,39.9306942549704,10,110109,0,5916701920,,,,门头沟,,,0,,,,,,
59974,B0FFK68EOX,,北京玉渊潭运输服务中心,,070500,,116.10818997647101,39.928650040033396,10,110109,0,5916701910,,,,永定,,,0,,,,,,
60051,B0FFIDB9T5,B000A9PROZ,丰巢快递柜,,070500,,116.10701117952401,39.9338323736929,10,110109,0,5916702900,,,,永定,,,0,,,,,,
61130,B0FFGX184O,,嘉事堂配送中心,,070500,,116.107129403311,39.940735142421,10,110107,0,5916703900,,,,门头沟,,,0,,,,,,
61885,B0FFH5QF9X,,菜鸟驿站(三家店西口邮局旁边中国移动),,070500,,116.099079286516,39.9589508247831,10,110109,0,5916705801,,,,,,,0,,,,,,
62525,B000A9Q17J,,润泽物流,,070500,,116.10296711902599,40.079294424505,10,110108,0,6016009822,,116.303619350845,39.9218342934376,,,,0,,,,,,
63897,B0FFIB8F5K,,中盛泰达物流,,070500,,116.119723504751,39.679582875451395,10,110111,0,5916411020,,,,,,,0,,,,,,
64366,B0FFF57IFH,,首发物流商贸交易中心,,070500,,116.110147510831,39.7212383109544,10,110111,0,5916406920,,116.295323064361,39.954986292623204,,,,0,,,,,,
65217,B0FFKFF7JL,,菜鸟驿站,,070500,,116.11552794219601,39.7303203866763,10,110111,0,5916407922,,,,良乡,,,0,,,,,,
65249,B0FFJOYC42,B000A9NW4S,丰巢快递柜E栈,,070500,,116.117817413826,39.7284863248545,10,110111,0,5916407912,,,,良乡,,,0,,,,,,
66175,B0FFH5QBI1,,菜鸟驿站(鑫湖家园B19号楼2单元101水战),,070500,,116.11859598385901,39.7959850249755,10,110106,0,5916505922,,,,,,,0,,,,,,
66355,B0FFHS8MRL,,中通快递,,070500,,116.120836297455,39.8522820404901,10,110106,0,5916612010,,,,,,,0,,,,,,
66361,B0FFH90ZBE,,菜鸟驿站,,070500,,116.12141326671998,39.8520345801152,10,110106,0,5916612010,,,,,,,0,,,,,,
66469,B0FFIA0D2H,B0FFGBC6AA,E栈快递柜,,070500,,116.11275425225,39.887905113745106,10,110109,0,5916606921,,,,永定,,,0,,,,,,
66779,B0FFKB96CH,,德邦,,070500,,116.118962189841,39.9083226360615,10,110109,0,5916619000,,,,永定,,,0,,,,,,
66872,B0FFJ1BGYU,B0FFGBC4JB,中集E栈,,070500,,116.11214040832701,39.9121896687145,10,110109,0,5916609911,,,,永定,,,0,,,,,,
66873,B0FFITGBKE,B0FFGBC2LB,丰巢快递柜,,070500,,116.112736421262,39.9176327873191,10,110109,0,5916700901,,,,永定,,,0,,,,,,
66964,B0FFJAGRLF,,前丰巢快递柜,,070500,,116.11103151193501,39.9246855382014,10,110109,0,5916701901,,,,永定,,,0,,,,,,
67245,B0FFHF9TSZ,,福聚和配送中心,,070500,,116.115557012106,39.9337059660203,10,110107,0,5916702902,,,,门头沟,,,0,,,,,,
67249,B0FFJRX9VO,B0FFFCT0NZ,中集E栈,,070500,,116.113692383715,39.9272319794694,10,110109,0,5916701911,,,,门头沟,,,0,,,,,,
67267,B0FFIAF87S,,E站快递柜,,070500,,116.11148977211201,39.9267666994346,10,110109,0,5916701911,,,,永定,,,0,,,,,,
67794,B0FFJIIGUQ,,北京诚安世纪医疗器械有限公司物流中心,,070500,,116.11898073394501,39.94331521855371,10,110107,0,5916713010,,116.30018164301599,39.9832601494899,,,,0,,,,,,
68016,B0FFFADX4S,,北京铁路局丰台货运中心,,070500,,116.113305140892,39.948691883102704,10,110109,0,5916704901,J50F001017_197313,116.305744192447,39.9912002451535,,,,0,,,,,,
68019,B0FFG8UJVI,,京津冀货物快运列车办理站,,070500,,116.11344313818701,39.9500639148944,10,110109,0,5916704901,J50F001017_198948,,,,,,0,,,,,,
68220,B0FFGY6TZM,,中通快递(五里坨站点),,070500,,116.117206347149,39.9569452635341,10,110107,0,5916705902,J50F001017_233623,116.307080022793,40.0093779102169,,,,0,,,,,,
68221,B0FFHNWIDE,,菜鸟驿站(烟酒商店100042005),,070500,,116.118458853398,39.9595991497705,10,110107,0,5916705902,,,,,,,0,,,,,,
69085,B0FFFW039Y,,韵达快递,,070500,,116.11159349318599,40.10070012571271,10,110108,0,6016102901,,,,,,,0,,,,,,
69094,B0FFIW5183,,北京言江时代货物运输有限公司,,070500,,116.11155683027701,40.1054957330322,10,110108,0,6016102921,,116.296190388566,40.036659440359,,,,0,,,,,,
69095,B0FFJKJ8F1,,聂各庄村快递服务站,,070500,,116.111828927906,40.0994793492743,10,110108,0,6016102901,,,,,,,0,,,,,,
69397,B0FFGHBQJ6,,土楼村快递代理代收点,,070500,,116.115403157796,40.18679968383729,10,110114,0,6016202912,,116.298390782549,40.04996686497661,,,,0,,,,,,
69398,B0FFJF6FHO,,快捷快递代理点,,070500,,116.11526098493601,40.18664360553621,10,110114,0,6016202912,,,,,,,0,,,,,,
69579,B0FFIPRFQ2,,中通快递,,070500,,116.12153351727501,40.232192807541104,10,110114,0,6016218000,,,,南口,,,0,,,,,,
69777,B0FFH18S4X,,圆通快递(道北店),,070500,,116.12102570152099,40.2397580240817,10,110114,0,6016218020,,,,南口,,,0,,,,,,
69780,B0FFITOHXK,B0FFF8NETF,中通快递,,070500,,116.120653884958,40.241404395561,10,110114,0,6016219000,K50F046017_18121,,,南口,,,0,,,,,,
69781,B0FFHOFXBB,,快捷快递(南口店),,070500,,116.120130910086,40.242465742511,10,110114,0,6016219000,K50F046017_18119,116.30086586347001,40.0710670863875,南口,,,0,,,,,,
70398,B000A8802R,,北京昌鑫隆货物运输队,,070500,,116.12552475119101,39.668070375725705,10,110111,0,5916410001,J50F004018_135757,116.305825678864,40.189772141297496,窦店,,,0,,,,,,
70453,B0FFJN7EBJ,,先达物流,,070500,,116.130071584491,39.698395722888996,10,110111,0,5916413022,,,,,,,0,,,,,,
70455,B0FFJ3BMON,,北京福音通达货物运输有限公司,,070500,,116.129393163603,39.6989808251746,10,110111,0,5916414002,,,,,,,0,,,,,,
70459,B0FFIYVHJ2,,北京天一腾达物流有限公司,,070500,,116.12953223170601,39.70061175281021,10,110111,0,5916414002,,,,,,,0,,,,,,
70487,B000A87Z0V,,景江顺物流,,070500,,116.129803736951,39.700873039337,10,110111,0,5916414002,J50F004018_143984,116.309519960029,39.5632799506531,,,,0,,,,,3.0,
70489,B0FFJ0MJMC,,南方日达物流(大兴分公司),,070500,,116.12906496371599,39.703361803743,10,110111,0,5916414012,,,,,,,0,,,,,,
70581,B0FFH17BW8,,北京住总物流有限公司,,070500,,116.12434561529899,39.715635912656296,10,110111,0,5916416001,,,,良乡,,,0,,,,,,
70959,B0FFI5DM5L,,丰巢快递柜,,070500,,116.128114279043,39.7257706830841,10,110111,0,5916417002,,,,良乡,,,0,,,,,,
70961,B0FFKFQL7O,,菜鸟驿站(北京长虹小区南门店),,070500,,116.131943305956,39.7227696819128,10,110111,0,5916416120,,,,良乡,,,0,,,,,,
70970,B0FFILCM87,,菜鸟驿站(良乡店),,070500,,116.132043231673,39.7249905244773,10,110111,0,5916417100,,,,良乡,,,0,,,,,,
70976,B0FFI5DQ8C,B000AA7U6B,E栈快递柜,,070500,,116.13173679170099,39.7234603329695,10,110111,0,5916416120,,,,良乡,,,0,,,,,,
70982,B0FFJLOD4M,,中国邮政速递物流有限公司,,070500,,116.131797373849,39.71985187615071,10,110111,0,5916416110,,,,良乡,,,0,,,,,,
72069,B0FFJJXE5V,B000A9EBHZ,丰巢自提柜,,070500,,116.12618461871,39.7338725298525,10,110111,0,5916418001,,,,良乡,,,0,,,,,,
72110,B0FFIQ1259,B000A9EBHZ,E栈快递柜,,070500,,116.12618461883699,39.7338715299733,10,110111,0,5916418001,,,,良乡,,,0,,,,,,
73166,B0FFH9N19L,B000A9NZPS,菜鸟驿站,,070500,,116.12400593192899,39.73995452580321,10,110111,0,5916418021,,,,良乡,,,0,,,,,,
73754,B0FFIWU936,B000A9NN4C,丰巢快递柜E栈,,070500,,116.133307936462,39.748253382869294,10,110111,0,5916419120,,,,良乡,,,0,,,,,,
73768,B0FFIDBBHX,B000A9NN4C,E栈快递柜,,070500,,116.13330092171101,39.748252373841204,10,110111,0,5916419120,,,,良乡,,,0,,,,,,
74045,B0FFI887OA,,中通速递贺照云代理店,,070500,,116.133238759474,39.7721418213077,10,110106,0,5916512120,,,,,,,0,,,,,,
74054,B0FFIHDMBI,,永胜物流有限公司,,070500,,116.124948265887,39.7819311649541,10,110111,0,5916513021,,,,,,,0,,,,,,
74312,B0FFG8FXKM,,顺丰快递丰台王佐营业点,,070500,,116.126307264552,39.8249482096824,10,110106,0,5916519001,,,,,,,0,,,,,,
74435,B0FFIKDUR3,,菜鸟驿站(永升嘉园6号楼烟酒副食超市),,070500,,116.133594468317,39.898237908465795,10,110109,0,5916617120,,,,永定,,,0,,,,,,
74559,B0FFG8HN4D,,百世快递,,070500,,116.12427271170401,39.917931152738795,10,110109,0,5916710001,,,,永定,,,0,,,,,,
74938,B0FFIR4TDF,,菜鸟驿站(模式口南里幼儿园东侧中国烟酒),,070500,,116.124830728535,39.948975478741204,10,110107,0,5916714001,,,,,,,0,,,,,,
74940,B0FFHB95IS,,北京市凯达运输有限责任公司,,070500,,116.12509156956301,39.9460688650295,10,110107,0,5916713021,J50F001018_453049,,,,,,0,,,,,,
74943,B0FFHNWIDI,,菜鸟驿站(世纪华联超市100042007),,070500,,116.132074182481,39.9536336650236,10,110107,0,5916714110,,,,,,,0,,,,,,
75049,B0FFGYLECL,,菜鸟驿站,,070500,,116.13010965375099,39.9576310766518,10,110107,0,5916715002,,,,,,,0,,,,,,
75686,B000A882QQ,,中通速递(阳坊网点),,070500,,116.13333856903799,40.142587031274,10,110114,0,6016117100,K50F047018_3228;1884,,,,,,0,,,,,3.0,
75738,B0FFFYKCA4,,京运顺达物流有限公司,,070500,,116.13319492333,40.14521857691809,10,110114,0,6016117110,,,,阳坊村,,,0,,,,,,
75985,B0FFI8D3PL,,优速快递,,070500,,116.128656200742,40.233684001781796,10,110114,0,6016218002,,,,南口,,,0,,,,,,
75993,B0FFJRU99O,,天天快递,,070500,,116.13160423177901,40.2329936823706,10,110114,0,6016218100,,,,南口,,,0,,,,,,
76513,B000ABCMB0,,华伟唐物流,,070500,,116.13179662722901,40.2407405673104,10,110114,0,6016219100,K50F046018_182996,,,南口,,,0,,,,,,
76515,B0FFFACVFO,,晓峰物流(鹿牌家园北),,070500,,116.131340571874,40.2415948434278,10,110114,0,6016219100,K50F046018_184982,,,南口,,,0,,,,,,
76539,B000A888U4,,申通快递(南口店),,070500,,116.131353622383,40.2414128923216,10,110114,0,6016219100,K50F046018_179522,,,南口,,,0,,,,,2.0,12.0
77124,B0FFIY0USW,,长荣物流,,070500,,116.139244702674,39.6646584109301,10,110111,0,5916319121,,,,,,,0,,,,,,
77277,B0FFHNWJ51,,菜鸟驿站(官道邮政所102446001),,070500,,116.14211765590099,39.6791982669216,10,110111,0,5916411112,,,,,,,0,,,,,,
77522,B0FFH9TNWB,,北京品骏快递,,070500,,116.142532879013,39.7012155299752,10,110111,0,5916414102,,,,,,,0,,,,,,
77669,B0FFIKNE6I,,墙蜂巢快递,,070500,,116.14260205272899,39.7170034471783,10,110111,0,5916416102,,,,良乡,,,0,,,,,,
77673,B0FFI73VAD,,丰巢快递柜,,070500,,116.142607064857,39.717003454899896,10,110111,0,5916416102,,,,良乡,,,0,,,,,,
77675,B0FFIT4J1J,,丰巢自提柜,,070500,,116.14172673968099,39.718631891930706,10,110111,0,5916416112,,,,良乡,,,0,,,,,,
77682,B0FFH9N3V4,B0FFF8RB4T,菜鸟驿站(瑞雪春堂小区华联生活超市),,070500,,116.14274820560699,39.718595462111004,10,110111,0,5916416112,,,,良乡,,,0,,,,,,
78721,B0FFJM8FBB,,北京强利通物流,,070500,,116.13680571856399,39.723399080973,10,110111,0,5916416121,,,,良乡,,,0,,,,,,
78722,B0FFJ9RPA2,,丰巢快递柜,,070500,,116.13662119536801,39.7242687120445,10,110111,0,5916417101,,,,良乡,,,0,,,,,,
78754,B0FFJGPVR4,B0FFF8RQR6,百世快递,,070500,,116.140661098503,39.7194671747762,10,110111,0,5916416112,,,,良乡,,,0,,,,,,
78762,B0FFJBCZOZ,B000A9NJZ3,百世快运,,070500,,116.135489442237,39.7261979063259,10,110111,0,5916417101,,,,良乡,,,0,,,,,,
78813,B0FFJAOWZ8,B0FFF863O8,E驿站快递柜,,070500,,116.135099592109,39.726166380613705,10,110111,0,5916417100,,,,良乡,,,0,,,,,,
78816,B0FFIVX0F4,B000A9NOTM,格格快递柜,,070500,,116.13482341980499,39.7227734401188,10,110111,0,5916416120,,,,良乡,,,0,,,,,,
78834,B0FFHENODP,,牛元提货处,,070500,,116.13594020782101,39.7201023062225,10,110111,0,5916416111,,,,良乡,,,0,,,,,,
78879,B0FFH9N3LX,B000A9EAYO,菜鸟驿站(北京好益康大药房有限公司),,070500,,116.144843007269,39.7212583963544,10,110111,0,5916416220,,,,良乡,,,0,,,,,,
80146,B000A885YQ,B000A9NWK1,申通快递(北京良乡店),,070500,,116.145144045677,39.7347951851264,10,110111,0,5916418210,J50F004018_135850,116.312503627025,39.989626792535795,良乡,,,0,,,,,2.0,
80169,B0FFI93FZD,,菜鸟驿站(文化路店),,070500,,116.13887944181299,39.731276050988,10,110111,0,5916417121,,,,良乡,,,0,,,,,,
80208,B0FFJ68NSM,,蜂巢快递柜,,070500,,116.14257689779899,39.7335753065265,10,110111,0,5916418102,,,,良乡,,,0,,,,,,
80260,B0FFIL9886,,丰巢快递柜,,070500,,116.13756862818701,39.7298043498742,10,110111,0,5916417121,,,,良乡,,,0,,,,,,
80278,B0FFH6GHGQ,,菜鸟驿站(昊天大街114号5号楼中国电信),,070500,,116.141984608997,39.732472532104296,10,110111,0,5916418102,,,,良乡,,,0,,,,,,
80280,B0FFH20MKJ,B0FFG4L06G,中通快递(乔家胡同),,070500,,116.13536249003599,39.7315170723428,10,110111,0,5916417120,J50F004018_184395,116.30811335005,39.9946754659921,良乡,,,0,,,,,,
80325,B0FFH5QF8D,,菜鸟驿站(昊文温泉家园底商图文广告),,070500,,116.141082707912,39.73046141075249,10,110111,0,5916417122,,,,良乡,,,0,,,,,,
80340,B0FFIT6ZBA,B000A9NXG0,丰巢自提柜,,070500,,116.14484140278799,39.7339308073524,10,110111,0,5916418200,,,,良乡,,,0,,,,,,
80427,B0FFKEBWSR,,韵达,,070500,,116.135484129904,39.7364696403325,10,110111,0,5916418111,,,,良乡,,,0,,,,,,
80443,B0FFHFJH90,,新安能物流,,070500,,116.145700131674,39.7292687500089,10,110111,0,5916417220,J50F004018_184341,,,良乡,,,0,,,,,,
80492,B0FFH5QF7X,,菜鸟驿站(昊天大街76号煜龙昊广告),,070500,,116.142713801956,39.736956112520794,10,110111,0,5916418112,,,,良乡,,,0,,,,,,
81661,B0FFJO1S53,B000A9NOOH,中集E栈,,070500,,116.143348664727,39.742347466912996,10,110111,0,5916419102,,,,良乡,,,0,,,,,,
81678,B0FFI5DRO5,,E栈快递柜,,070500,,116.140020055528,39.7395027388254,10,110111,0,5916418122,,,,良乡,,,0,,,,,,
81714,B0FFHNWMTW,,菜鸟驿站(行宫小区西门幸福生活超市),,070500,,116.136861771469,39.7397741553702,10,110111,0,5916418121,,,,良乡,,,0,,,,,,
82455,B0FFI71P7R,B000A9NWJ8,丰巢快递柜,,070500,,116.13992983610399,39.747467695476395,10,110111,0,5916419122,,,,良乡,,,0,,,,,,
82463,B0FFGIVK38,B000A9NNPU,如风达,,070500,,116.14215429336001,39.7540083268886,10,110111,0,5916510112,,,,良乡,,,0,,,,,,
82491,B0FFH5PJPC,,菜鸟驿站(行宫园小区东门利君烟酒店),,070500,,116.143560362651,39.748829065714,10,110111,0,5916510102,,,,良乡,,,0,,,,,,
82522,B000A7X1XT,B000A9NN4C,蒲洼特色农产品配送中心,,070500,,116.133945285007,39.748338209755,10,110111,0,5916419120,J50F004018_154069,116.31939431882499,39.7085219198433,良乡,,,0,,,,,,
83154,B0FFIKDTR0,,菜鸟驿站(福运双行超市),,070500,,116.13502112731199,39.7915764261508,10,110106,0,5916515100,,,,,,,0,,,,,,
83573,B0FFJ30Z35,,菜鸟驿站(王佐镇山语城王佐思源水站),,070500,,116.142567147575,39.8025054597209,10,110106,0,5916516112,,,,,,,0,,,,,,
85065,B0FFIDK4TX,B0FFGK7A2Z,丰巢快递柜,,070500,,116.134547318547,40.102671167697395,10,110108,0,6016112110,,,,,,,0,,,,,,
85208,B0FFI5DOHX,B0FFF8U9ES,E栈快递柜,,070500,,116.14259517204201,40.1083653273203,10,110108,0,6016113102,,,,,,,0,,,,,,
86052,B0FFHWMD29,,快捷快递(阳坊村西大街),,070500,,116.138710045642,40.1386298227663,10,110114,0,6016116121,K50F047018_209115,,,阳坊村,,,0,,,,,,
86060,B0FFIGCQGS,,韵达快递(昌平区南口公司),,070500,,116.13742798800399,40.1395079009487,10,110114,0,6016116121,K50F047018_209064,,,阳坊村,,,0,,,,,,
86107,B0FFG8G5C4,,胜利配送中心,,070500,,116.14232389358101,40.136509420229395,10,110114,0,6016116112,,,,阳坊村,,,0,,,,,,
86689,B0FFIOS2HF,,快捷快递(虎峪站),,070500,,116.14495969446699,40.26593264560029,10,110114,0,6016312200,K50F045018_9088,,,,,,0,,,,,,
